ID,CreditScore,DebtRatio,Assets,Age,NumberOfDependents,NumberOfOpenCreditLinesAndLoans,MonthlyIncome,NumberOfTimesPastDue,EmploymentLength,HomeOwnership,Education,MaritalStatus,YearsAtCurrentAddress,NoPaidPerc,RiesgoPagAtrazo
1456,444,0.2558829530483655,151671,28,6,14,17548,18,22,Rent,PhD,Widowed,16,0.19413865,Riesgo muy alto
1457,400,0.1986478921464891,26639,77,3,12,12617,9,3,Own,Masters,Single,7,0.2548671,Riesgo medio
1458,603,0.4679082301592159,36303,89,6,6,18938,7,2,Mortgage,Bachelor,Widowed,5,0.21664985,Riesgo medio
1459,436,0.7141118504614602,188476,73,6,4,13733,17,4,Own,Bachelor,Single,8,0.29660287,Riesgo muy alto
1460,699,0.2892880748183533,137051,32,6,18,2167,10,24,Own,PhD,Divorced,13,0.27016327,Riesgo medio
1461,653,0.7483372630548969,142086,23,8,11,14627,7,13,Rent,Bachelor,Widowed,13,0.18349536,Riesgo medio
1462,641,0.709052297800684,116841,51,0,1,18704,17,22,Mortgage,PhD,Divorced,25,0.2582121,Riesgo muy alto
1463,532,0.0713225652618755,95986,41,1,15,19354,11,18,Mortgage,High School,Single,8,0.24242692,Riesgo alto
1464,386,0.6941323018123302,191226,65,0,13,7497,17,14,Mortgage,High School,Single,18,0.31128356,Riesgo muy alto
1465,785,0.9968589356466492,161109,49,3,3,3963,5,18,Mortgage,High School,Widowed,23,0.2070201,Riesgo medio
1466,393,0.6429377277259065,175913,89,7,14,3279,12,12,Rent,Bachelor,Widowed,4,0.24528791,Riesgo alto
1467,332,0.7531974252076764,33976,21,4,17,3073,0,6,Mortgage,Bachelor,Divorced,11,0.28831634,Sin riesgo
1468,742,0.0936209582614693,21096,41,4,6,17729,10,17,Own,PhD,Married,12,0.32766908,Riesgo medio
1469,407,0.4458750624302727,63078,34,9,7,15284,16,19,Mortgage,Bachelor,Single,6,0.21673155,Riesgo muy alto
1470,531,0.6672868429245984,42393,80,3,3,10667,12,4,Mortgage,Bachelor,Widowed,5,0.24906467,Riesgo alto
1471,543,0.5364019120005414,74817,71,8,12,16555,14,27,Own,High School,Single,26,0.2857869,Riesgo alto
1472,512,0.6588003202214213,110866,21,7,4,13093,8,27,Rent,High School,Widowed,6,0.15612072,Riesgo medio
1473,321,0.4807333319770025,157042,73,9,12,11827,3,11,Rent,PhD,Divorced,14,0.20950343,Riesgo bajo
1474,451,0.8643002612227106,79688,64,7,5,15324,2,27,Own,PhD,Single,10,0.31871846,Riesgo bajo
1475,617,0.5110200906408957,199537,53,9,14,17683,1,4,Mortgage,High School,Divorced,23,0.1995877,Riesgo bajo
1476,577,0.0487125483979339,49072,23,5,3,18271,18,4,Own,Bachelor,Divorced,4,0.22264434,Riesgo muy alto
1477,440,0.5388484901346738,109825,87,2,12,8805,12,17,Mortgage,Bachelor,Widowed,5,0.30356604,Riesgo alto
1478,425,0.0905749744096989,171287,88,7,10,15100,2,5,Rent,Bachelor,Divorced,10,0.18036573,Riesgo bajo
1479,487,0.0229432921798831,174632,18,3,12,6493,3,17,Mortgage,Masters,Widowed,23,0.0,Riesgo bajo
1480,572,0.4559924969589669,199833,50,3,19,17466,18,6,Own,PhD,Divorced,17,0.25309902,Riesgo muy alto
1481,309,0.2267926114765447,154309,69,3,10,1403,18,7,Own,Bachelor,Widowed,7,0.25025922,Riesgo muy alto
1482,482,0.3236805613363938,59194,59,8,9,15762,7,23,Own,High School,Widowed,23,0.18690471,Riesgo medio
1483,546,0.675075655699978,98628,65,6,2,1092,19,25,Mortgage,Bachelor,Single,15,0.29764137,Riesgo muy alto
1484,638,0.8856119021840396,182768,75,4,11,10652,4,16,Rent,High School,Married,24,0.28912553,Riesgo bajo
1485,376,0.1407508403717148,117699,27,0,15,7812,8,14,Own,High School,Divorced,15,0.22693288,Riesgo medio
1486,502,0.7914792692415525,149458,50,2,6,18538,2,16,Own,High School,Widowed,25,0.2612042,Riesgo bajo
1487,591,0.1887730214584514,186421,55,3,4,17889,16,28,Mortgage,PhD,Widowed,17,0.19959076,Riesgo muy alto
1488,310,0.8368136812009094,73742,76,7,1,16899,4,13,Own,High School,Divorced,3,0.23026046,Riesgo bajo
1489,500,0.8564811681180404,38043,46,5,6,14281,4,8,Rent,Masters,Single,10,0.23875259,Riesgo bajo
1490,312,0.930182520400274,170842,72,9,15,15285,2,16,Rent,Masters,Divorced,29,0.2513153,Riesgo bajo
1491,477,0.7474732115136676,197344,44,0,19,17098,13,18,Mortgage,Masters,Single,10,0.28142753,Riesgo alto
1492,784,0.4487620450513843,156889,37,3,5,11878,6,10,Rent,Bachelor,Single,11,0.23308203,Riesgo medio
1493,745,0.2771958492188894,30367,53,3,3,3714,2,20,Rent,PhD,Divorced,0,0.28447324,Riesgo bajo
1494,644,0.7573208167350363,161065,26,8,16,13303,10,28,Rent,Masters,Single,15,0.22632553,Riesgo medio
1495,413,0.7191191504840756,108937,81,3,17,2234,6,5,Rent,Bachelor,Widowed,3,0.2352284,Riesgo medio
1496,554,0.0338175582341339,199722,45,8,3,16080,13,24,Rent,Masters,Single,26,0.19361207,Riesgo alto
1497,745,0.6290327608504201,47652,46,6,4,11038,19,1,Mortgage,High School,Single,23,0.22815895,Riesgo muy alto
1498,310,0.3496201138347887,97462,26,3,16,2513,8,18,Rent,Bachelor,Married,17,0.2756961,Riesgo medio
1499,668,0.5753589575886874,33462,67,3,11,4405,0,24,Own,PhD,Divorced,5,0.3132491,Sin riesgo
1500,437,0.7984774455135829,186376,48,0,16,9199,8,21,Own,Masters,Divorced,0,0.27611262,Riesgo medio
1501,591,0.5422554449842268,182023,19,0,6,7493,0,5,Own,PhD,Divorced,7,0.24362807,Sin riesgo
1502,432,0.6819873788918368,41210,57,1,0,3047,6,15,Own,PhD,Single,4,0.29583815,Riesgo medio
1503,662,0.002306557597949,59334,72,3,8,7784,7,9,Rent,Bachelor,Single,2,0.21695375,Riesgo medio
1504,659,0.5683314282540001,163398,77,4,17,11163,4,10,Rent,High School,Widowed,21,0.17653303,Riesgo bajo
1505,643,0.5305884242365299,72930,67,8,0,10741,15,29,Mortgage,Masters,Single,1,0.24693516,Riesgo muy alto
1506,710,0.714168667942401,159632,32,0,16,9163,4,7,Rent,Masters,Single,21,0.21743368,Riesgo bajo
1507,712,0.0126309366736682,22120,73,2,18,17715,19,7,Rent,High School,Married,16,0.22747977,Riesgo muy alto
1508,385,0.8907193189780773,104944,55,9,11,6363,10,27,Rent,Masters,Widowed,16,0.23590784,Riesgo medio
1509,374,0.3758067150492478,111982,43,3,0,10801,15,28,Rent,High School,Single,6,0.25063705,Riesgo muy alto
1510,445,0.8213913807375505,20016,62,2,10,11022,3,10,Own,Bachelor,Divorced,11,0.32357857,Riesgo bajo
1511,392,0.2397184327985236,44590,28,5,0,8398,13,8,Own,Masters,Divorced,7,0.17747132,Riesgo alto
1512,432,0.9196965932762434,28122,28,2,16,1604,1,3,Own,Bachelor,Married,18,0.35185045,Riesgo bajo
1513,651,0.0028473380773569,126191,23,1,9,4929,9,4,Rent,Bachelor,Widowed,17,0.0,Riesgo medio
1514,585,0.9881131474208158,100287,33,2,0,7632,14,25,Mortgage,PhD,Married,7,0.24651846,Riesgo alto
1515,706,0.8418218771363264,68487,32,4,19,18980,7,12,Mortgage,High School,Divorced,14,0.2559645,Riesgo medio
1516,726,0.2943955604619165,110181,77,1,8,11424,0,9,Rent,High School,Divorced,28,0.20937875,Sin riesgo
1517,340,0.8811787857621757,160268,48,3,6,18862,1,27,Mortgage,High School,Single,15,0.3100831,Riesgo bajo
1518,548,0.2882328871300952,93688,62,7,9,8123,1,3,Own,High School,Divorced,27,0.21177009,Riesgo bajo
1519,616,0.0250917500319469,24762,58,9,14,14344,16,9,Rent,PhD,Married,15,0.3033254,Riesgo muy alto
1520,571,0.3382190658266588,102858,18,7,17,12392,19,7,Mortgage,Bachelor,Married,10,0.26293957,Riesgo muy alto
1521,588,0.1574506622661167,113926,84,3,13,11389,15,25,Mortgage,PhD,Widowed,18,0.19293982,Riesgo muy alto
1522,810,0.8086970651067672,119374,20,9,2,17712,16,27,Rent,High School,Widowed,23,0.16176754,Riesgo muy alto
1523,600,0.7110275778994208,93592,63,5,6,16767,6,24,Rent,High School,Widowed,7,0.18696406,Riesgo medio
1524,743,0.7986840300936389,133128,72,1,0,2325,19,18,Own,Masters,Widowed,9,0.25107998,Riesgo muy alto
1525,784,0.493679906005028,162267,36,5,9,11015,3,7,Own,Masters,Married,20,0.20402697,Riesgo bajo
1526,326,0.6491936012628454,152252,55,9,7,10629,14,5,Rent,Bachelor,Single,16,0.27136624,Riesgo alto
1527,631,0.4608265633376861,97278,83,7,15,9849,3,3,Mortgage,Masters,Widowed,3,0.0,Riesgo bajo
1528,390,0.8484509075131854,73627,25,1,13,17739,14,27,Own,PhD,Single,8,0.29603058,Riesgo alto
1529,509,0.023332408870883,24012,80,0,12,18743,14,10,Own,Bachelor,Single,4,0.289312,Riesgo alto
1530,626,0.8773943016114291,98351,41,8,14,12357,11,11,Own,Bachelor,Widowed,14,0.24569148,Riesgo alto
1531,345,0.0047403748146799,78881,86,6,13,10034,19,1,Rent,Bachelor,Widowed,7,0.19126537,Riesgo muy alto
1532,411,0.1383585991779318,136571,40,8,2,9397,8,16,Mortgage,Masters,Widowed,5,0.0,Riesgo medio
1533,630,0.8797480019581216,170555,82,0,13,18888,6,23,Mortgage,PhD,Married,18,0.3304598,Riesgo medio
1534,429,0.698203139179891,195863,61,3,8,19187,18,28,Own,Bachelor,Single,18,0.30892512,Riesgo muy alto
1535,632,0.4355898865106102,99229,48,3,8,12017,8,7,Mortgage,Bachelor,Single,1,0.27457404,Riesgo medio
1536,805,0.2548196529962108,40922,28,7,2,4139,4,22,Rent,High School,Single,1,0.2014327,Riesgo bajo
1537,813,0.7461235327064653,142640,44,8,14,16233,8,2,Rent,Bachelor,Widowed,21,0.16331838,Riesgo medio
1538,693,0.2627437026560003,99849,85,7,1,9053,16,24,Mortgage,High School,Single,25,0.22284344,Riesgo muy alto
1539,511,0.708954334933253,37833,30,2,4,1156,0,10,Own,Bachelor,Divorced,9,0.29632604,Sin riesgo
1540,494,0.0844598721095752,146507,40,6,11,18899,3,7,Rent,Masters,Single,29,0.16882055,Riesgo bajo
1541,844,0.836746717301502,196375,53,1,4,2026,13,27,Rent,Bachelor,Single,19,0.3138266,Riesgo alto
1542,415,0.3940583827581143,106848,26,0,14,16239,8,26,Rent,Masters,Divorced,3,0.17523505,Riesgo medio
1543,529,0.8834436589764048,69083,59,1,9,7557,16,5,Mortgage,High School,Widowed,21,0.23050933,Riesgo muy alto
1544,783,0.941270953363148,58675,57,0,18,10224,5,3,Own,PhD,Single,8,0.31565663,Riesgo medio
1545,452,0.4459683098794871,195800,65,8,14,3295,0,19,Rent,PhD,Single,23,0.2802127,Sin riesgo
1546,807,0.9047279365773698,139156,70,3,12,19713,15,20,Rent,High School,Single,3,0.27323255,Riesgo muy alto
1547,323,0.3147577102523983,170170,24,0,3,16483,9,18,Rent,High School,Single,2,0.2350431,Riesgo medio
1548,512,0.6297045579382745,64282,46,1,4,8346,9,5,Own,High School,Widowed,21,0.19548562,Riesgo medio
1549,338,0.5041760918324205,63847,77,3,14,5244,19,23,Mortgage,High School,Divorced,11,0.22656699,Riesgo muy alto
1550,745,0.5785998381751676,187889,55,5,5,7934,18,6,Mortgage,Bachelor,Divorced,6,0.22588769,Riesgo muy alto
1551,619,0.3203964486287436,191639,75,5,7,10675,12,20,Own,Masters,Married,16,0.28184733,Riesgo alto
1552,468,0.6768061414267579,118279,24,5,2,1575,7,24,Mortgage,Bachelor,Divorced,25,0.2510651,Riesgo medio
1553,760,0.0360633486016898,113382,64,1,17,4105,17,15,Rent,PhD,Divorced,10,0.23397116,Riesgo muy alto
1554,708,0.0104083868592792,149225,66,4,5,17196,13,25,Mortgage,Masters,Single,6,0.23550585,Riesgo alto
1555,438,0.0272408178191093,157692,78,2,14,10002,2,29,Own,Masters,Widowed,19,0.21681605,Riesgo bajo
1556,531,0.7729709921387056,37038,54,6,7,6155,14,15,Own,High School,Divorced,1,0.23386918,Riesgo alto
1557,574,0.323180228115726,112709,52,2,13,12826,16,4,Own,PhD,Single,21,0.26273134,Riesgo muy alto
1558,360,0.602221624466054,184966,76,7,12,9289,1,25,Mortgage,Masters,Single,20,0.29137936,Riesgo bajo
1559,756,0.1174543903596171,164191,36,1,12,11592,9,20,Mortgage,Masters,Widowed,10,0.0,Riesgo medio
1560,705,0.2276386464483155,79455,46,1,0,8510,9,4,Own,PhD,Divorced,16,0.26944155,Riesgo medio
1561,621,0.9189289263798024,185493,80,0,10,17511,16,27,Mortgage,High School,Divorced,2,0.2543513,Riesgo muy alto
1562,581,0.6492354634513617,40390,52,8,14,9730,14,10,Rent,PhD,Widowed,9,0.23398179,Riesgo alto
1563,816,0.5172159593972219,74928,49,1,14,7950,4,10,Rent,Bachelor,Married,19,0.2915939,Riesgo bajo
1564,836,0.1909704740957774,50572,40,1,11,13842,18,3,Own,Masters,Divorced,7,0.24148037,Riesgo muy alto
1565,741,0.3253412323061189,131934,23,7,7,6959,16,29,Rent,Bachelor,Widowed,20,0.20296179,Riesgo muy alto
1566,444,0.0037951312419116,145011,52,8,15,19557,10,8,Mortgage,PhD,Married,15,0.24516748,Riesgo medio
1567,372,0.7901489428539697,104125,43,8,10,14334,7,17,Own,Masters,Divorced,2,0.19021225,Riesgo medio
1568,753,0.1635030062021988,192343,44,0,2,6009,4,19,Own,High School,Widowed,24,0.16529484,Riesgo bajo
1569,324,0.8417782035618512,26699,36,4,7,8966,14,12,Rent,PhD,Widowed,13,0.23613545,Riesgo alto
1570,436,0.7675256181714163,155183,30,1,11,9566,19,24,Rent,Masters,Widowed,1,0.22944221,Riesgo muy alto
1571,766,0.4395430322295507,45333,34,9,10,8555,13,12,Rent,Bachelor,Married,2,0.27250206,Riesgo alto
1572,713,0.8637687302896718,54059,25,6,18,10020,5,20,Own,Masters,Married,3,0.2651494,Riesgo medio
1573,433,0.7733325337532079,36472,57,0,1,16377,8,7,Own,High School,Widowed,11,0.23894802,Riesgo medio
1574,751,0.0817680550357848,61404,88,3,7,13097,2,25,Rent,Bachelor,Single,17,0.25062114,Riesgo bajo
1575,715,0.3698050016827771,192138,52,7,4,17162,5,13,Rent,Bachelor,Widowed,21,0.16205038,Riesgo medio
1576,314,0.6840609840876617,163362,41,3,2,1011,14,13,Rent,Bachelor,Single,19,0.28552702,Riesgo alto
1577,683,0.5310216386545783,104369,55,8,6,14061,9,18,Rent,Masters,Single,4,0.2117103,Riesgo medio
1578,765,0.9116250939234686,96072,74,9,1,14527,2,16,Rent,High School,Widowed,20,0.17951365,Riesgo bajo
1579,360,0.5646101440257894,147670,65,3,6,4515,6,0,Rent,High School,Widowed,0,0.0,Riesgo medio
1580,578,0.8001795433887725,91488,66,2,1,14651,18,13,Mortgage,High School,Married,17,0.26667416,Riesgo muy alto
1581,405,0.4717569429591242,23383,58,2,1,14803,3,7,Mortgage,PhD,Married,23,0.2832917,Riesgo bajo
1582,582,0.1448272588505774,45346,29,4,13,5883,15,29,Mortgage,Bachelor,Divorced,12,0.2259862,Riesgo muy alto
1583,787,0.2630711731513172,43068,38,5,0,15217,13,28,Own,High School,Divorced,0,0.17982021,Riesgo alto
1584,771,0.8048722794596471,154492,24,1,4,12801,3,28,Own,PhD,Widowed,24,0.2607756,Riesgo bajo
1585,398,0.69517627625448,71853,48,1,4,1717,4,27,Rent,High School,Widowed,28,0.23613429,Riesgo bajo
1586,656,0.9258193367665428,138833,86,7,0,8869,11,25,Rent,Masters,Married,0,0.21077007,Riesgo alto
1587,677,0.2586309693058454,175114,67,7,14,8949,18,0,Mortgage,Masters,Married,5,0.23468441,Riesgo muy alto
1588,769,0.6153178500035301,130819,33,6,19,9241,4,8,Own,Bachelor,Married,9,0.32162794,Riesgo bajo
1589,425,0.2041508294266182,174011,40,8,13,5699,4,14,Mortgage,High School,Single,23,0.22452702,Riesgo bajo
1590,503,0.7517788306389622,58387,58,3,1,4553,4,27,Rent,High School,Divorced,26,0.25487462,Riesgo bajo
1591,582,0.9628137835775914,114367,44,6,8,9956,0,1,Mortgage,Masters,Single,4,0.19933632,Sin riesgo
1592,568,0.8503062284134838,116077,59,6,10,15645,8,29,Own,High School,Widowed,2,0.24582192,Riesgo medio
1593,687,0.2342791097915281,43629,55,6,19,6380,19,14,Mortgage,Bachelor,Widowed,15,0.19849373,Riesgo muy alto
1594,499,0.2770680487734082,47008,61,7,8,2871,13,25,Own,PhD,Single,6,0.28382894,Riesgo alto
1595,687,0.5884328589513506,151469,50,1,19,7649,13,27,Rent,PhD,Divorced,13,0.26095593,Riesgo alto
1596,671,0.760637473165058,96418,81,1,3,3200,18,14,Rent,Bachelor,Divorced,13,0.271691,Riesgo muy alto
1597,343,0.3887615015865259,86575,61,5,14,8499,19,15,Own,Bachelor,Single,18,0.2974459,Riesgo muy alto
1598,519,0.766683906507873,108643,83,8,9,14384,10,28,Rent,High School,Divorced,1,0.20002255,Riesgo medio
1599,475,0.6498474624170718,152911,56,4,12,9098,9,24,Mortgage,Bachelor,Widowed,15,0.28615752,Riesgo medio
1600,475,0.6514026547706958,158573,23,8,17,12469,0,15,Own,PhD,Single,12,0.23856464,Sin riesgo
1601,419,0.7536347784964696,170301,36,1,12,6757,12,2,Own,Masters,Married,28,0.26059088,Riesgo alto
1602,360,0.8073829690487893,127298,26,6,1,14414,11,7,Rent,Masters,Married,5,0.15850101,Riesgo alto
1603,495,0.3178394875527206,142570,31,5,3,8756,0,15,Own,Bachelor,Single,22,0.22197388,Sin riesgo
1604,831,0.6286036990276237,187831,84,4,11,15097,14,10,Rent,Bachelor,Widowed,12,0.16891043,Riesgo alto
1605,760,0.7762933660654633,96378,45,8,5,7101,7,4,Mortgage,Masters,Married,12,0.19519666,Riesgo medio
1606,734,0.6569278826597718,79523,75,2,10,13861,4,25,Rent,High School,Widowed,29,0.20939428,Riesgo bajo
1607,793,0.766955756999977,196371,83,8,5,4833,17,0,Mortgage,Bachelor,Married,28,0.29853398,Riesgo muy alto
1608,422,0.8321969374929392,35134,85,6,18,6526,3,27,Mortgage,High School,Widowed,13,0.2497226,Riesgo bajo
1609,806,0.6671052127718884,33238,35,0,4,3537,18,4,Mortgage,PhD,Divorced,25,0.26247722,Riesgo muy alto
1610,371,0.0239515638528958,192378,47,7,13,9995,6,24,Rent,Masters,Divorced,3,0.0,Riesgo medio
1611,607,0.0462426615814687,35180,38,1,13,5987,9,9,Rent,PhD,Widowed,27,0.15982778,Riesgo medio
1612,387,0.5480115450349157,142661,68,7,8,2989,8,5,Mortgage,Bachelor,Married,23,0.3227104,Riesgo medio
1613,684,0.6317486106479184,116151,20,7,18,3344,6,10,Mortgage,PhD,Married,24,0.286192,Riesgo medio
1614,784,0.7787414912093373,37212,80,2,17,18957,13,20,Own,Masters,Divorced,26,0.3066925,Riesgo alto
1615,539,0.8125477620310767,80819,36,9,14,12983,16,14,Own,Masters,Divorced,15,0.21332712,Riesgo muy alto
1616,743,0.3083455862690786,195772,50,2,15,1479,15,2,Mortgage,High School,Single,14,0.2203024,Riesgo muy alto
1617,568,0.7717603428536529,133958,63,5,9,1813,6,17,Mortgage,Bachelor,Divorced,4,0.27992368,Riesgo medio
1618,709,0.8102256872524756,155533,24,6,13,7982,18,7,Rent,High School,Widowed,9,0.1645287,Riesgo muy alto
1619,732,0.9144039302148088,84452,54,6,13,15398,0,6,Own,Masters,Divorced,8,0.22650601,Sin riesgo
1620,794,0.2956647475748921,136822,63,7,0,3092,11,25,Own,PhD,Single,11,0.26104665,Riesgo alto
1621,664,0.2870541171440757,90546,42,5,2,8039,9,13,Rent,Masters,Divorced,28,0.18140458,Riesgo medio
1622,335,0.4394542840041198,33530,71,5,8,7306,13,18,Mortgage,Bachelor,Divorced,2,0.24957763,Riesgo alto
1623,553,0.3027095487992625,105806,67,8,14,17540,6,25,Own,Bachelor,Single,21,0.26626515,Riesgo medio
1624,787,0.7480586250994957,77139,77,9,13,11537,3,5,Own,PhD,Single,2,0.29048127,Riesgo bajo
1625,580,0.5890695813091031,61417,67,7,6,8697,17,12,Own,Bachelor,Divorced,23,0.2928027,Riesgo muy alto
1626,780,0.5181828104000887,45702,52,4,13,12122,16,27,Own,High School,Divorced,5,0.24338327,Riesgo muy alto
1627,658,0.4426652620427997,134049,72,0,14,7742,3,18,Mortgage,Bachelor,Widowed,15,0.27405047,Riesgo bajo
1628,572,0.2577981836974148,147615,69,3,9,7563,16,0,Mortgage,High School,Widowed,5,0.15318456,Riesgo muy alto
1629,604,0.3839845318487371,83071,28,2,11,17307,11,7,Own,Masters,Married,22,0.2417847,Riesgo alto
1630,394,0.0984459590390376,125611,49,4,6,16374,13,26,Mortgage,Masters,Widowed,17,0.17425776,Riesgo alto
1631,332,0.5267550629187949,183628,28,7,5,3779,0,16,Mortgage,PhD,Divorced,11,0.190487,Sin riesgo
1632,626,0.0200429385535818,75743,49,0,1,14469,16,24,Mortgage,Masters,Single,10,0.2631837,Riesgo muy alto
1633,842,0.5454546352802301,143672,89,9,13,8055,13,8,Own,High School,Single,18,0.22736138,Riesgo alto
1634,500,0.2711816967819043,107299,39,0,19,19046,2,25,Mortgage,PhD,Married,20,0.29222828,Riesgo bajo
1635,390,0.2137389060048168,54649,84,2,16,10294,8,20,Mortgage,Bachelor,Married,0,0.31197658,Riesgo medio
1636,786,0.4525026334890573,25116,89,7,15,6231,14,13,Rent,High School,Divorced,21,0.2329212,Riesgo alto
1637,385,0.6263430981890024,56400,87,7,4,14563,10,26,Mortgage,Bachelor,Widowed,4,0.25869328,Riesgo medio
1638,821,0.5991421265025185,73471,31,0,9,11665,8,11,Mortgage,PhD,Widowed,18,0.20094241,Riesgo medio
1639,439,0.5895543054343273,199717,64,5,16,11300,14,6,Rent,PhD,Married,26,0.28073665,Riesgo alto
1640,808,0.8774011561219413,180057,68,8,3,5477,5,6,Mortgage,Bachelor,Single,5,0.23015077,Riesgo medio
1641,507,0.8863448291267547,94022,20,7,3,14312,4,9,Own,Bachelor,Married,0,0.23992811,Riesgo bajo
1642,789,0.879911276261292,98920,18,6,18,17956,19,21,Mortgage,Bachelor,Widowed,7,0.19522873,Riesgo muy alto
1643,472,0.5480800262134227,149181,61,3,3,12865,15,11,Mortgage,Bachelor,Single,22,0.30518258,Riesgo muy alto
1644,398,0.2878751656434529,88206,59,4,5,1784,16,10,Own,Bachelor,Divorced,2,0.2797605,Riesgo muy alto
1645,627,0.0955980179527392,80588,74,4,14,14337,17,4,Mortgage,PhD,Widowed,1,0.19195813,Riesgo muy alto
1646,537,0.5636059841857132,45112,21,2,11,12291,5,21,Mortgage,PhD,Married,24,0.29867095,Riesgo medio
1647,788,0.1788779467047397,107279,88,3,16,11982,0,1,Mortgage,Bachelor,Widowed,14,0.18597429,Sin riesgo
1648,801,0.3349143445131701,198762,85,7,15,10307,15,3,Mortgage,Bachelor,Married,28,0.32460088,Riesgo muy alto
1649,820,0.9071657467102276,103252,51,1,14,17795,6,24,Mortgage,Bachelor,Married,28,0.34560552,Riesgo medio
1650,640,0.2389401008612093,87849,72,7,1,15588,9,19,Own,Bachelor,Single,3,0.26442644,Riesgo medio
1651,492,0.532114243441864,150679,33,6,19,2921,1,8,Rent,Bachelor,Widowed,2,0.19329478,Riesgo bajo
1652,532,0.7902738352050853,50786,74,2,17,3536,2,27,Rent,Masters,Single,29,0.31756347,Riesgo bajo
1653,558,0.091233410191487,81158,66,7,10,11641,6,25,Mortgage,PhD,Divorced,10,0.21244308,Riesgo medio
1654,746,0.4542427423237049,75262,65,3,11,17450,6,11,Own,Masters,Single,27,0.26401785,Riesgo medio
1655,569,0.6299488250808877,186630,44,9,18,1283,11,7,Mortgage,Masters,Married,17,0.24947631,Riesgo alto
1656,755,0.5451555357268075,179588,57,2,16,16091,12,26,Rent,High School,Single,18,0.25465986,Riesgo alto
1657,388,0.4662201723475765,97640,89,8,10,13262,12,21,Mortgage,PhD,Single,29,0.2861504,Riesgo alto
1658,445,0.97863804548914,31195,70,6,4,7203,19,26,Rent,Bachelor,Divorced,9,0.27935112,Riesgo muy alto
1659,384,0.7539144069721999,189875,67,4,17,16558,5,20,Rent,Bachelor,Married,2,0.29341272,Riesgo medio
1660,483,0.2007548584114437,128016,42,7,12,4282,14,28,Own,PhD,Married,18,0.3056952,Riesgo alto
1661,706,0.1252338957297981,156050,70,2,15,7239,15,21,Mortgage,PhD,Married,24,0.29716522,Riesgo muy alto
1662,561,0.1566744987199537,45075,18,5,5,19671,9,6,Own,High School,Single,28,0.22169678,Riesgo medio
1663,694,0.6614861728788466,111236,45,5,9,8816,4,12,Mortgage,PhD,Divorced,3,0.20072523,Riesgo bajo
1664,643,0.7948097847190466,21927,76,0,17,7742,0,16,Own,High School,Widowed,9,0.26396075,Sin riesgo
1665,393,0.2438023398227849,126605,86,8,6,10402,12,2,Rent,High School,Single,14,0.21425502,Riesgo alto
