ID,CreditScore,DebtRatio,Assets,Age,NumberOfDependents,NumberOfOpenCreditLinesAndLoans,MonthlyIncome,NumberOfTimesPastDue,EmploymentLength,HomeOwnership,Education,MaritalStatus,YearsAtCurrentAddress,NewLoanApplication,RiesgoPagAtrazo,probNoPago,Segment,int_rc_Segment,int_rc
10770,369,0.3229747318040665,197959,18,9,8,7292,4,9,Mortgage,High School,Divorced,13,21876.0,Riesgo bajo,0.15228854050903615,Riesgo bajo,0.03,0.18000000000000002
10771,825,0.0590589041349942,160313,23,7,1,5015,9,5,Rent,Masters,Widowed,6,55165.0,Riesgo medio,0.008210203388708991,Sin riesgo,0.01,0.16000000000000003
10772,439,0.6441904036015019,162497,34,8,9,18260,7,14,Mortgage,Masters,Married,1,383460.0,Riesgo medio,0.17159773784893703,Riesgo bajo,0.03,0.18000000000000002
10773,757,0.493188362450604,67241,52,1,7,15637,9,2,Mortgage,Masters,Widowed,0,297103.0,Riesgo medio,0.12046693348330813,Riesgo bajo,0.03,0.18000000000000002
10774,814,0.1949337174100004,102028,41,8,17,1504,3,25,Mortgage,High School,Widowed,27,15040.0,Riesgo bajo,0.12181885506501712,Riesgo bajo,0.03,0.18000000000000002
10775,517,0.011641942213045,117615,65,0,4,17247,7,15,Rent,Masters,Widowed,29,327693.0,Riesgo medio,0.09366433381378858,Sin riesgo,0.01,0.16000000000000003
10776,658,0.0776219997761107,140033,74,3,11,16109,2,2,Mortgage,High School,Divorced,4,338289.0,Riesgo bajo,0.18081676737832214,Riesgo bajo,0.03,0.18000000000000002
10777,829,0.6651099144696223,46748,40,2,2,13664,9,9,Mortgage,Masters,Widowed,10,232288.0,Riesgo medio,0.1374138498065538,Riesgo bajo,0.03,0.18000000000000002
10778,804,0.3261337597355329,109072,38,3,7,17707,12,20,Rent,High School,Widowed,22,70828.0,Riesgo alto,0.10745272805268198,Riesgo bajo,0.03,0.18000000000000002
10779,579,0.9274536327098772,99674,38,9,2,1083,4,26,Mortgage,Masters,Widowed,9,6498.0,Riesgo bajo,0.15097063957760418,Riesgo bajo,0.03,0.18000000000000002
10780,387,0.0005391017447221,87313,53,1,4,7652,8,3,Rent,Masters,Divorced,18,122432.0,Riesgo medio,0.17796297985323592,Riesgo bajo,0.03,0.18000000000000002
10781,571,0.0612009188818298,109492,53,4,12,15802,19,23,Rent,High School,Widowed,16,347644.0,Riesgo muy alto,0.10297608980359649,Riesgo bajo,0.03,0.18000000000000002
10782,312,0.1022023225718716,105821,43,4,16,16920,3,29,Mortgage,Masters,Widowed,21,135360.0,Riesgo bajo,0.1288599260466891,Riesgo bajo,0.03,0.18000000000000002
10783,628,0.299768186005816,187874,88,7,2,16986,17,4,Mortgage,High School,Widowed,23,237804.0,Riesgo muy alto,0.10310360314831825,Riesgo bajo,0.03,0.18000000000000002
10784,696,0.3953041185089324,167155,20,8,3,9913,19,2,Mortgage,Masters,Single,27,178434.0,Riesgo muy alto,0.17520322702367563,Riesgo bajo,0.03,0.18000000000000002
10785,791,0.1677936401791167,172194,53,2,9,4512,12,12,Mortgage,High School,Widowed,5,31584.0,Riesgo alto,0.11561748905488117,Riesgo bajo,0.03,0.18000000000000002
10786,725,0.4427470015520658,42652,44,6,3,8733,15,2,Own,Masters,Widowed,23,165927.0,Riesgo muy alto,0.12311221358407827,Riesgo bajo,0.03,0.18000000000000002
10787,824,0.3195140222274258,50661,70,2,16,12492,6,1,Rent,High School,Widowed,23,212364.0,Riesgo medio,0.06583388052461607,Sin riesgo,0.01,0.16000000000000003
10788,483,0.1244775898511306,127830,20,2,18,19136,12,26,Rent,Masters,Divorced,3,76544.0,Riesgo alto,0.17739850669048576,Riesgo bajo,0.03,0.18000000000000002
10789,350,0.2407360628104601,31871,23,0,11,16575,8,24,Rent,Masters,Widowed,15,66300.0,Riesgo medio,0.11998996032284928,Riesgo bajo,0.03,0.18000000000000002
10790,576,0.0312484468736887,184036,28,6,0,18394,7,8,Own,PhD,Widowed,17,147152.0,Riesgo medio,0.11585486605816957,Riesgo bajo,0.03,0.18000000000000002
10791,811,0.7244401630170463,133554,30,9,14,14943,3,28,Mortgage,PhD,Widowed,5,268974.0,Riesgo bajo,0.13944071611471323,Riesgo bajo,0.03,0.18000000000000002
10792,496,0.3874719719825358,73719,89,6,1,9066,16,21,Rent,Masters,Widowed,20,63462.0,Riesgo muy alto,0.14954763162348833,Riesgo bajo,0.03,0.18000000000000002
10793,495,0.1087595600079416,65976,57,5,4,6974,4,6,Own,High School,Single,5,146454.0,Riesgo bajo,0.17973522023898797,Riesgo bajo,0.03,0.18000000000000002
10794,523,0.8863343320576337,150553,53,9,18,17302,6,9,Mortgage,Masters,Widowed,9,207624.0,Riesgo medio,0.1370194112676121,Riesgo bajo,0.03,0.18000000000000002
10795,654,0.6469182607439758,197486,18,4,10,5415,4,3,Mortgage,Masters,Single,18,108300.0,Riesgo bajo,0.19480692665498114,Riesgo bajo,0.03,0.18000000000000002
10796,532,0.3452761191965399,65738,56,4,18,1070,3,5,Rent,High School,Widowed,10,21400.0,Riesgo bajo,0.07607931813386515,Sin riesgo,0.01,0.16000000000000003
10797,801,0.3025475748162042,78944,29,2,12,15113,12,10,Rent,Bachelor,Widowed,14,105791.0,Riesgo alto,0.1309156031213213,Riesgo bajo,0.03,0.18000000000000002
10798,613,0.9417157940647508,96338,75,7,3,4244,7,1,Mortgage,PhD,Widowed,22,55172.0,Riesgo medio,0.16957805781632143,Riesgo bajo,0.03,0.18000000000000002
10799,403,0.0945121952870893,86702,70,8,2,14145,0,26,Mortgage,Masters,Divorced,8,282900.0,Sin riesgo,0.16649687890092751,Riesgo bajo,0.03,0.18000000000000002
10800,354,0.2376368357785286,99981,73,2,6,5897,5,0,Rent,High School,Widowed,21,88455.0,Riesgo medio,0.07107489481504257,Sin riesgo,0.01,0.16000000000000003
10801,396,0.2395579627818072,25770,41,8,5,13198,15,2,Rent,Masters,Widowed,15,92386.0,Riesgo muy alto,0.08136565336570019,Sin riesgo,0.01,0.16000000000000003
10802,753,0.0718036591669925,118721,37,9,12,19673,10,17,Rent,PhD,Widowed,11,373787.0,Riesgo medio,0.09427519175209435,Sin riesgo,0.01,0.16000000000000003
10803,724,0.186715058096792,156028,61,6,17,3011,9,20,Rent,High School,Widowed,6,42154.0,Riesgo medio,0.08238937857259122,Sin riesgo,0.01,0.16000000000000003
10804,795,0.0929865158821107,80194,87,2,7,16549,8,1,Rent,Bachelor,Widowed,18,281333.0,Riesgo medio,0.08723443838006897,Sin riesgo,0.01,0.16000000000000003
10805,698,0.6856362119161169,59316,59,2,3,1271,15,12,Rent,Masters,Widowed,12,22878.0,Riesgo muy alto,0.1583826765698737,Riesgo bajo,0.03,0.18000000000000002
10806,342,0.0555197714378127,138381,38,1,5,2874,2,10,Own,High School,Married,1,34488.0,Riesgo bajo,0.2071403144410169,Riesgo bajo,0.03,0.18000000000000002
10807,512,0.7466213917701039,23332,20,7,1,19739,0,17,Mortgage,PhD,Widowed,10,236868.0,Sin riesgo,0.14979050092184115,Riesgo bajo,0.03,0.18000000000000002
10808,398,0.487797002917697,194624,27,7,6,17368,10,17,Mortgage,High School,Divorced,6,69472.0,Riesgo medio,0.16651062070627706,Riesgo bajo,0.03,0.18000000000000002
10809,838,0.1431891796795239,176636,78,2,13,1337,18,13,Mortgage,PhD,Widowed,28,25403.0,Riesgo muy alto,0.15031767179405015,Riesgo bajo,0.03,0.18000000000000002
10810,543,0.3451484882580508,82425,60,5,10,16801,10,7,Mortgage,PhD,Widowed,3,100806.0,Riesgo medio,0.127923800991998,Riesgo bajo,0.03,0.18000000000000002
10811,596,0.0088569647939558,173554,35,5,10,9429,8,11,Own,Masters,Widowed,19,179151.0,Riesgo medio,0.0725515181836952,Sin riesgo,0.01,0.16000000000000003
10812,603,0.3634194574746294,52001,60,2,5,11772,3,4,Mortgage,PhD,Widowed,23,70632.0,Riesgo bajo,0.1444194604856049,Riesgo bajo,0.03,0.18000000000000002
10813,691,0.0166785914502599,62062,27,9,16,18159,18,1,Mortgage,PhD,Single,15,236067.0,Riesgo muy alto,0.1942472675079125,Riesgo bajo,0.03,0.18000000000000002
10814,343,0.1517392515115198,52264,32,8,13,8073,16,20,Mortgage,High School,Divorced,22,72657.0,Riesgo muy alto,0.1685134552420623,Riesgo bajo,0.03,0.18000000000000002
10815,588,0.0775993306611348,103200,34,3,10,16763,4,10,Mortgage,High School,Widowed,6,184393.0,Riesgo bajo,0.06346231196959778,Sin riesgo,0.01,0.16000000000000003
10816,606,0.3837368216689104,40842,30,6,4,15952,17,22,Mortgage,PhD,Widowed,11,47856.0,Riesgo muy alto,0.16275570870277756,Riesgo bajo,0.03,0.18000000000000002
10817,755,0.3054383741441742,60585,43,1,11,11339,6,6,Mortgage,High School,Widowed,26,102051.0,Riesgo medio,0.10727929359483403,Riesgo bajo,0.03,0.18000000000000002
10818,696,0.6933922330787265,177330,24,8,0,8548,7,13,Mortgage,PhD,Widowed,19,17096.0,Riesgo medio,0.12246665881052528,Riesgo bajo,0.03,0.18000000000000002
10819,785,0.3413120542705207,132500,61,6,6,8745,5,27,Rent,Bachelor,Widowed,9,131175.0,Riesgo medio,0.14420931016733732,Riesgo bajo,0.03,0.18000000000000002
10820,698,0.1527927521096578,59463,21,3,11,18618,7,21,Own,High School,Widowed,14,111708.0,Riesgo medio,0.11915538252490865,Riesgo bajo,0.03,0.18000000000000002
10821,795,0.8391448267470832,36353,23,8,2,16608,5,15,Mortgage,PhD,Widowed,7,149472.0,Riesgo medio,0.13593921818068233,Riesgo bajo,0.03,0.18000000000000002
10822,412,0.086270207919444,48978,63,5,4,18445,11,7,Rent,Masters,Widowed,4,36890.0,Riesgo alto,0.0698405055298755,Sin riesgo,0.01,0.16000000000000003
10823,504,0.399790824073212,72964,36,2,7,19825,5,8,Mortgage,Masters,Widowed,5,376675.0,Riesgo medio,0.10918045295317046,Riesgo bajo,0.03,0.18000000000000002
10824,351,0.0501079050445615,117725,25,4,7,13808,8,10,Mortgage,Masters,Widowed,0,179504.0,Riesgo medio,0.0634538581906206,Sin riesgo,0.01,0.16000000000000003
10825,536,0.2455957886200683,150783,66,5,16,3886,7,13,Rent,Masters,Widowed,21,50518.0,Riesgo medio,0.08425153447995201,Sin riesgo,0.01,0.16000000000000003
10826,749,0.0075815965281518,50713,55,2,9,8698,0,16,Rent,Masters,Widowed,9,26094.0,Sin riesgo,0.052897177948503564,Sin riesgo,0.01,0.16000000000000003
10827,781,0.709861489520791,147982,42,9,15,13076,12,1,Mortgage,Masters,Widowed,26,274596.0,Riesgo alto,0.12656042558557043,Riesgo bajo,0.03,0.18000000000000002
10828,629,0.3007436082257435,196081,26,4,19,18771,15,22,Mortgage,Masters,Single,5,281565.0,Riesgo muy alto,0.18883653316442492,Riesgo bajo,0.03,0.18000000000000002
10829,311,0.2941782056135849,67389,80,3,4,5886,5,0,Mortgage,High School,Married,1,100062.0,Riesgo medio,0.20989535113805347,Riesgo bajo,0.03,0.18000000000000002
10830,768,0.2449124808741405,141259,70,5,9,4955,5,11,Own,High School,Widowed,7,29730.0,Riesgo medio,0.08119142394529888,Sin riesgo,0.01,0.16000000000000003
10831,687,0.3231752690290433,103209,54,1,4,4233,16,0,Rent,High School,Widowed,17,55029.0,Riesgo muy alto,0.07874162385549906,Sin riesgo,0.01,0.16000000000000003
10832,482,0.2460737669622761,143508,38,7,3,12549,2,7,Own,High School,Single,13,188235.0,Riesgo bajo,0.17837051000672913,Riesgo bajo,0.03,0.18000000000000002
10833,383,0.0476194835405232,150696,70,4,8,3389,5,0,Own,High School,Widowed,14,30501.0,Riesgo medio,0.09390601330507416,Sin riesgo,0.01,0.16000000000000003
10834,797,0.5350852456594667,81284,75,2,14,11207,8,20,Rent,Bachelor,Widowed,4,44828.0,Riesgo medio,0.16958503142326017,Riesgo bajo,0.03,0.18000000000000002
10835,700,0.3876232628735762,115430,30,7,1,1072,4,23,Mortgage,PhD,Widowed,0,16080.0,Riesgo bajo,0.11475020095054222,Riesgo bajo,0.03,0.18000000000000002
10836,766,0.137369257709761,108678,78,3,12,7591,11,12,Mortgage,Masters,Widowed,6,144229.0,Riesgo alto,0.12408866690131123,Riesgo bajo,0.03,0.18000000000000002
10837,841,0.8549451040026291,96373,51,1,18,8884,11,8,Rent,High School,Widowed,20,88840.0,Riesgo alto,0.17480460757796626,Riesgo bajo,0.03,0.18000000000000002
10838,675,0.5562931688759917,193889,18,7,3,6891,14,20,Rent,Masters,Widowed,1,89583.0,Riesgo alto,0.10306452921308062,Riesgo bajo,0.03,0.18000000000000002
10839,576,0.0410632419967864,197559,39,4,12,17639,11,6,Own,Bachelor,Widowed,22,35278.0,Riesgo alto,0.1688511650111037,Riesgo bajo,0.03,0.18000000000000002
10840,327,0.1237331187486093,175216,39,7,6,5694,2,2,Mortgage,PhD,Widowed,3,102492.0,Riesgo bajo,0.05684205944084183,Sin riesgo,0.01,0.16000000000000003
10841,741,0.8024273056663412,62437,21,7,19,15587,16,12,Rent,High School,Widowed,16,93522.0,Riesgo muy alto,0.16787389944135445,Riesgo bajo,0.03,0.18000000000000002
10842,596,0.1727501128501284,58710,55,6,7,15183,12,21,Mortgage,Masters,Widowed,4,273294.0,Riesgo alto,0.11406243105071656,Riesgo bajo,0.03,0.18000000000000002
10843,395,0.3468989220832917,29547,69,9,2,2453,18,10,Mortgage,Masters,Widowed,20,14718.0,Riesgo muy alto,0.10124197260081144,Riesgo bajo,0.03,0.18000000000000002
10844,584,0.8577787010152627,61868,80,6,1,5199,3,15,Rent,High School,Widowed,10,36393.0,Riesgo bajo,0.15949590275575223,Riesgo bajo,0.03,0.18000000000000002
10845,665,0.1534335866951565,188129,33,9,18,17830,8,18,Mortgage,PhD,Single,15,196130.0,Riesgo medio,0.18764389037189155,Riesgo bajo,0.03,0.18000000000000002
10846,684,0.3577431281721372,187103,40,6,0,1178,7,4,Rent,High School,Widowed,22,12958.0,Riesgo medio,0.06794531723223032,Sin riesgo,0.01,0.16000000000000003
10847,454,0.2485976386683009,74660,31,0,13,12932,10,5,Rent,PhD,Widowed,20,90524.0,Riesgo medio,0.14734218317611142,Riesgo bajo,0.03,0.18000000000000002
10848,502,0.2011204105757817,193442,45,8,2,11864,0,6,Rent,Masters,Widowed,7,166096.0,Sin riesgo,0.018860398115194764,Sin riesgo,0.01,0.16000000000000003
10849,531,0.2507409782305471,151412,57,6,13,5936,4,9,Mortgage,PhD,Widowed,24,29680.0,Riesgo bajo,0.11977467278821043,Riesgo bajo,0.03,0.18000000000000002
10850,509,0.1203725124895856,26078,42,7,0,12284,9,15,Rent,Masters,Divorced,9,49136.0,Riesgo medio,0.1693366046182019,Riesgo bajo,0.03,0.18000000000000002
10851,707,0.4542907745226251,179313,58,8,3,4730,11,3,Rent,Masters,Widowed,21,80410.0,Riesgo alto,0.07585930967166454,Sin riesgo,0.01,0.16000000000000003
10852,749,0.4259835696239799,67572,59,6,9,8412,1,18,Rent,High School,Widowed,7,134592.0,Riesgo bajo,0.10358291574627525,Riesgo bajo,0.03,0.18000000000000002
10853,660,0.0364091636786069,168828,39,8,0,15079,1,8,Mortgage,Bachelor,Widowed,8,256343.0,Riesgo bajo,0.0853664782059303,Sin riesgo,0.01,0.16000000000000003
10854,840,0.0659637111132892,114257,34,5,6,12520,8,19,Rent,Masters,Single,4,25040.0,Riesgo medio,0.16211120419625538,Riesgo bajo,0.03,0.18000000000000002
10855,561,0.0289164097747198,177242,61,9,13,17547,10,6,Own,PhD,Widowed,27,245658.0,Riesgo medio,0.12765283709113512,Riesgo bajo,0.03,0.18000000000000002
10856,831,0.2697842127936579,183069,70,9,15,9290,18,4,Mortgage,Masters,Widowed,21,55740.0,Riesgo muy alto,0.08999916394227325,Sin riesgo,0.01,0.16000000000000003
10857,801,0.0289071664885161,148186,59,2,18,2178,15,13,Own,High School,Widowed,11,15246.0,Riesgo muy alto,0.12001449746250431,Riesgo bajo,0.03,0.18000000000000002
10858,677,0.4496421707585866,165499,48,7,16,3496,11,5,Own,High School,Widowed,27,45448.0,Riesgo alto,0.1362758332564382,Riesgo bajo,0.03,0.18000000000000002
10859,774,0.0271979198399262,173949,44,8,1,1003,10,2,Rent,PhD,Widowed,15,15045.0,Riesgo medio,0.07188505885112623,Sin riesgo,0.01,0.16000000000000003
10860,353,0.6278544489839762,24452,29,5,9,9349,16,6,Rent,Masters,Widowed,27,102839.0,Riesgo muy alto,0.15958399696759412,Riesgo bajo,0.03,0.18000000000000002
10861,303,0.5492256278575192,83018,18,2,11,10178,3,5,Rent,High School,Widowed,12,162848.0,Riesgo bajo,0.12878057254771777,Riesgo bajo,0.03,0.18000000000000002
10862,833,0.8055420175922017,63690,28,8,8,15962,12,4,Rent,Masters,Widowed,25,335202.0,Riesgo alto,0.12181999549837527,Riesgo bajo,0.03,0.18000000000000002
10863,695,0.3677299727315571,58077,36,6,15,14407,4,9,Rent,High School,Widowed,23,187291.0,Riesgo bajo,0.09276405551878227,Sin riesgo,0.01,0.16000000000000003
10864,773,0.2833838313087605,105502,24,8,0,16883,9,17,Mortgage,PhD,Widowed,17,151947.0,Riesgo medio,0.08350042948859566,Sin riesgo,0.01,0.16000000000000003
10865,601,0.2941943444830729,50301,85,7,4,1730,3,24,Mortgage,High School,Divorced,8,10380.0,Riesgo bajo,0.19690134501969922,Riesgo bajo,0.03,0.18000000000000002
10866,727,0.2523156322572112,145967,88,0,0,12206,12,11,Rent,PhD,Widowed,20,73236.0,Riesgo alto,0.11692974669913091,Riesgo bajo,0.03,0.18000000000000002
10867,757,0.3322880247842947,155147,43,1,15,7281,2,19,Rent,Masters,Widowed,12,152901.0,Riesgo bajo,0.09332175297524009,Sin riesgo,0.01,0.16000000000000003
10868,449,0.3686894105593966,84695,60,6,8,4397,19,26,Mortgage,High School,Divorced,1,17588.0,Riesgo muy alto,0.20566350967575417,Riesgo bajo,0.03,0.18000000000000002
10869,633,0.6931531731534916,58086,86,5,0,14019,15,10,Rent,High School,Widowed,10,98133.0,Riesgo muy alto,0.1331065266332014,Riesgo bajo,0.03,0.18000000000000002
10870,490,0.3143686669115278,103321,28,9,5,8992,12,2,Mortgage,High School,Widowed,4,53952.0,Riesgo alto,0.047536826012008926,Sin riesgo,0.01,0.16000000000000003
10871,831,0.0138973257198884,60415,19,6,6,19620,14,14,Rent,Masters,Widowed,15,294300.0,Riesgo alto,0.06725586716077163,Sin riesgo,0.01,0.16000000000000003
10872,589,0.3004153154692627,196042,50,7,3,12917,4,15,Mortgage,Masters,Single,2,77502.0,Riesgo bajo,0.14688967010000253,Riesgo bajo,0.03,0.18000000000000002
10873,352,0.1081401899868172,51187,42,9,9,8337,10,9,Mortgage,Masters,Divorced,29,116718.0,Riesgo medio,0.17350561402012177,Riesgo bajo,0.03,0.18000000000000002
10874,511,0.6900328851785645,80286,33,9,18,17027,1,1,Rent,Masters,Widowed,25,374594.0,Riesgo bajo,0.1274084489391933,Riesgo bajo,0.03,0.18000000000000002
10875,454,0.1883779645608317,160986,32,9,1,15624,1,9,Own,PhD,Single,1,156240.0,Riesgo bajo,0.18621390425965492,Riesgo bajo,0.03,0.18000000000000002
10876,417,0.573293886557581,115965,33,3,12,9937,7,8,Own,Masters,Widowed,8,129181.0,Riesgo medio,0.170725230631525,Riesgo bajo,0.03,0.18000000000000002
10877,778,0.2417743172084683,75718,21,4,16,18896,4,10,Own,Bachelor,Widowed,5,113376.0,Riesgo bajo,0.14075664153914869,Riesgo bajo,0.03,0.18000000000000002
10878,435,0.3800934099836369,131281,34,8,6,19264,10,1,Mortgage,Masters,Married,21,57792.0,Riesgo medio,0.18302674904725477,Riesgo bajo,0.03,0.18000000000000002
10879,539,0.0176300331323402,145022,32,5,5,13257,17,11,Mortgage,PhD,Widowed,7,145827.0,Riesgo muy alto,0.10100011522092574,Riesgo bajo,0.03,0.18000000000000002
10880,773,0.4098735411783981,86845,23,6,15,4725,7,1,Own,PhD,Widowed,19,75600.0,Riesgo medio,0.15489134204614463,Riesgo bajo,0.03,0.18000000000000002
10881,468,0.425432242941394,120200,80,0,18,8535,7,4,Rent,Masters,Widowed,9,110955.0,Riesgo medio,0.10680427816953537,Riesgo bajo,0.03,0.18000000000000002
10882,315,0.6331824863044732,70852,63,5,2,6708,6,19,Rent,Masters,Widowed,1,20124.0,Riesgo medio,0.15843686809833654,Riesgo bajo,0.03,0.18000000000000002
10883,361,0.947548257284796,140329,18,8,0,5990,10,20,Mortgage,PhD,Widowed,8,89850.0,Riesgo medio,0.16155913065165992,Riesgo bajo,0.03,0.18000000000000002
10884,443,0.027082876176723,70689,27,8,5,18159,11,0,Own,High School,Widowed,7,345021.0,Riesgo alto,0.07169649622063509,Sin riesgo,0.01,0.16000000000000003
10885,836,0.4895101881383722,118710,64,9,3,16507,18,5,Rent,Masters,Divorced,6,280619.0,Riesgo muy alto,0.18330235597027722,Riesgo bajo,0.03,0.18000000000000002
10886,677,0.4312861500169815,123655,69,6,4,6573,1,10,Rent,High School,Widowed,21,138033.0,Riesgo bajo,0.07572583330597546,Sin riesgo,0.01,0.16000000000000003
10887,777,0.4461458307943129,168013,56,5,10,14044,10,19,Mortgage,High School,Widowed,17,168528.0,Riesgo medio,0.15430342246811818,Riesgo bajo,0.03,0.18000000000000002
10888,551,0.0394094034097471,97846,76,0,5,13333,17,2,Rent,High School,Widowed,24,146663.0,Riesgo muy alto,0.07212399187412102,Sin riesgo,0.01,0.16000000000000003
10889,721,0.2518031130651871,103949,42,7,18,9073,0,17,Mortgage,High School,Widowed,11,72584.0,Sin riesgo,0.07787860864701833,Sin riesgo,0.01,0.16000000000000003
10890,819,0.8838840661438588,198035,52,9,13,1430,2,7,Mortgage,PhD,Widowed,0,28600.0,Riesgo bajo,0.12167151480833442,Riesgo bajo,0.03,0.18000000000000002
10891,338,0.2159196189013654,36200,57,5,16,2551,0,7,Own,High School,Widowed,2,51020.0,Sin riesgo,0.10961738877574843,Riesgo bajo,0.03,0.18000000000000002
10892,595,0.1302640235446713,148814,89,1,3,10839,11,5,Rent,PhD,Widowed,0,216780.0,Riesgo alto,0.09785223129385429,Sin riesgo,0.01,0.16000000000000003
10893,621,0.9477678944327608,146484,25,3,15,19399,12,0,Rent,PhD,Widowed,3,290985.0,Riesgo alto,0.16687307636037213,Riesgo bajo,0.03,0.18000000000000002
10894,751,0.7940888298065996,176216,19,2,9,5390,7,1,Own,Masters,Single,10,86240.0,Riesgo medio,0.20905057572796085,Riesgo bajo,0.03,0.18000000000000002
10895,832,0.2423660673292996,32402,37,2,18,19126,0,11,Mortgage,Masters,Widowed,7,153008.0,Sin riesgo,0.09133966690275885,Sin riesgo,0.01,0.16000000000000003
10896,607,0.3514119443105081,117757,32,3,6,8350,5,5,Own,Masters,Single,13,50100.0,Riesgo medio,0.19234161523301005,Riesgo bajo,0.03,0.18000000000000002
10897,790,0.99545852765758,191837,54,3,3,14257,4,0,Rent,Masters,Divorced,13,213855.0,Riesgo bajo,0.19806449598306897,Riesgo bajo,0.03,0.18000000000000002
10898,391,0.4234895286873036,68678,53,5,9,4093,12,3,Mortgage,High School,Widowed,18,12279.0,Riesgo alto,0.12336909783299548,Riesgo bajo,0.03,0.18000000000000002
10899,326,0.3077688072255511,158580,33,8,8,4165,8,5,Rent,Masters,Widowed,9,12495.0,Riesgo medio,0.051167490388070516,Sin riesgo,0.01,0.16000000000000003
10900,706,0.4268906757105966,115532,66,8,1,11956,14,25,Mortgage,PhD,Widowed,11,215208.0,Riesgo alto,0.151562401192603,Riesgo bajo,0.03,0.18000000000000002
10901,528,0.4828367020066653,96850,30,7,5,3944,2,20,Rent,Masters,Widowed,5,63104.0,Riesgo bajo,0.11744286445651234,Riesgo bajo,0.03,0.18000000000000002
10902,685,0.6168229876202326,33018,57,1,19,12019,9,1,Rent,Masters,Widowed,12,72114.0,Riesgo medio,0.13104608439306306,Riesgo bajo,0.03,0.18000000000000002
10903,546,0.3215978266973256,154403,83,7,7,5478,5,16,Rent,Masters,Widowed,2,38346.0,Riesgo medio,0.05810110375812622,Sin riesgo,0.01,0.16000000000000003
10904,752,0.4615264481093761,51783,88,9,7,9226,0,12,Rent,PhD,Widowed,11,138390.0,Sin riesgo,0.11634475522211173,Riesgo bajo,0.03,0.18000000000000002
10905,572,0.6038409271304325,102238,18,9,2,11931,11,13,Mortgage,Masters,Widowed,14,202827.0,Riesgo alto,0.1061390187709946,Riesgo bajo,0.03,0.18000000000000002
10906,607,0.027554732592835,35571,74,4,3,15856,0,2,Mortgage,Masters,Widowed,4,47568.0,Sin riesgo,0.07571055594353183,Sin riesgo,0.01,0.16000000000000003
10907,732,0.2849071712322607,180115,80,8,0,13689,11,18,Rent,PhD,Widowed,8,191646.0,Riesgo alto,0.11306695259353768,Riesgo bajo,0.03,0.18000000000000002
10908,528,0.3320240087580185,156869,54,1,0,14365,5,10,Rent,High School,Widowed,20,244205.0,Riesgo medio,0.08368889669202755,Sin riesgo,0.01,0.16000000000000003
10909,380,0.0152812675710651,120780,38,6,10,2947,16,7,Mortgage,Masters,Single,16,17682.0,Riesgo muy alto,0.18836430846458288,Riesgo bajo,0.03,0.18000000000000002
10910,693,0.2498510634596968,122573,38,3,8,12227,12,24,Mortgage,High School,Widowed,6,73362.0,Riesgo alto,0.12484396786504706,Riesgo bajo,0.03,0.18000000000000002
10911,704,0.4656523194165927,53672,29,6,16,12779,5,0,Own,Masters,Widowed,8,204464.0,Riesgo medio,0.10916456343991367,Riesgo bajo,0.03,0.18000000000000002
10912,529,0.6301147206131513,28061,83,4,4,15270,1,0,Mortgage,Masters,Widowed,21,320670.0,Riesgo bajo,0.1610324207568183,Riesgo bajo,0.03,0.18000000000000002
10913,791,0.0737206512056296,131748,23,0,11,7133,0,20,Rent,Masters,Divorced,2,121261.0,Sin riesgo,0.1595080864852328,Riesgo bajo,0.03,0.18000000000000002
10914,843,0.1259363613177957,82451,89,4,17,1314,9,29,Rent,High School,Widowed,20,7884.0,Riesgo medio,0.09246584324784961,Sin riesgo,0.01,0.16000000000000003
10915,626,0.2227124686345789,174684,27,5,15,11358,1,16,Mortgage,High School,Widowed,5,56790.0,Riesgo bajo,0.08289095437039849,Sin riesgo,0.01,0.16000000000000003
10916,655,0.5352402943033102,37758,35,9,19,18220,11,4,Own,High School,Widowed,6,327960.0,Riesgo alto,0.13379712686717066,Riesgo bajo,0.03,0.18000000000000002
10917,823,0.3561028426635597,35212,28,7,1,16470,0,13,Mortgage,Bachelor,Widowed,20,65880.0,Sin riesgo,0.12847666737386773,Riesgo bajo,0.03,0.18000000000000002
10918,306,0.5135325245908773,150146,43,4,1,3423,5,8,Mortgage,High School,Widowed,1,37653.0,Riesgo medio,0.11624825245138348,Riesgo bajo,0.03,0.18000000000000002
10919,622,0.6839274565152561,144903,80,9,5,2143,12,7,Rent,Masters,Widowed,8,45003.0,Riesgo alto,0.09833881981321152,Sin riesgo,0.01,0.16000000000000003
10920,541,0.1329318769325984,193530,48,3,2,6270,16,6,Rent,Masters,Widowed,18,87780.0,Riesgo muy alto,0.07234269525510495,Sin riesgo,0.01,0.16000000000000003
10921,302,0.0240277631999623,21637,67,8,8,9880,0,20,Mortgage,Masters,Widowed,7,138320.0,Sin riesgo,0.07688313399905328,Sin riesgo,0.01,0.16000000000000003
10922,344,0.1144665452925526,37729,89,7,1,9175,16,15,Own,High School,Widowed,24,119275.0,Riesgo muy alto,0.14014430312306053,Riesgo bajo,0.03,0.18000000000000002
10923,815,0.0622112634934709,194576,41,0,9,17948,18,22,Rent,PhD,Widowed,18,358960.0,Riesgo muy alto,0.13791312635981112,Riesgo bajo,0.03,0.18000000000000002
